timestamp,Season,Repetition,f1_sin,f1_cos,f2_sin,f2_cos,f3_sin,f3_cos,f4_sin,f4_cos,f5_sin,f5_cos,f6_sin,f6_cos,f7_sin,f7_cos,f8_sin,f8_cos,Cultivar_74K75RSF CE_OneHotEnc,Cultivar_77HO111I2X - GUAPORÉ_OneHotEnc,Cultivar_79I81RSF IPRO_OneHotEnc,Cultivar_82HO111 IPRO - HO COXIM IPRO_OneHotEnc,Cultivar_82I78RSF IPRO_OneHotEnc,Cultivar_83IX84RSF I2X_OneHotEnc,Cultivar_96R29 IPRO_OneHotEnc,Cultivar_97Y97 IPRO_OneHotEnc,Cultivar_98R30 CE_OneHotEnc,Cultivar_ADAPTA LTT 8402 IPRO_OneHotEnc,Cultivar_ATAQUE I2X_OneHotEnc,Cultivar_BRASMAX BÔNUS IPRO_OneHotEnc,Cultivar_BRASMAX OLIMPO IPRO_OneHotEnc,Cultivar_ELISA IPRO_OneHotEnc,Cultivar_EXPANDE LTT 8301 IPRO_OneHotEnc,Cultivar_FORTALECE L090183 RR_OneHotEnc,Cultivar_FORTALEZA IPRO_OneHotEnc,Cultivar_FTR 3179 IPRO_OneHotEnc,Cultivar_FTR 3190 IPRO_OneHotEnc,Cultivar_FTR 3868 IPRO_OneHotEnc,Cultivar_FTR 4280 IPRO_OneHotEnc,Cultivar_FTR 4288 IPRO_OneHotEnc,Cultivar_GNS7700 IPRO_OneHotEnc,Cultivar_GNS7900 IPRO - AMPLA_OneHotEnc,Cultivar_LAT 1330BT_OneHotEnc,Cultivar_LTT 7901 IPRO_OneHotEnc,Cultivar_LYNDA IPRO_OneHotEnc,Cultivar_M 8644 IPRO_OneHotEnc,Cultivar_MANU IPRO_OneHotEnc,Cultivar_MONSOY 8330I2X_OneHotEnc,Cultivar_MONSOY M8606I2X_OneHotEnc,Cultivar_NEO 760 CE_OneHotEnc,Cultivar_NEO 790 IPRO_OneHotEnc,Cultivar_NK 7777 IPRO_OneHotEnc,Cultivar_NK 8100 IPRO_OneHotEnc,Cultivar_NK 8770 IPRO_OneHotEnc,Cultivar_PAULA IPRO_OneHotEnc,Cultivar_SUZY IPRO_OneHotEnc,Cultivar_SYN2282IPRO_OneHotEnc,Cultivar_TMG 22X83I2X_OneHotEnc,PH_log,IFP_log,NLP_log,NGL_log,NS_log,MHG_log,cluster,GY_log
2022-12-01,1,1,-0.7086218770880606,0.7055884319574646,-0.8833077337310582,0.4687936086711315,-0.9251060158274236,0.3797089141433353,-0.9999907982106396,-0.0042899293756129,-0.7025420014745963,-0.7116422810401785,0.6964104089509415,0.7176437433049788,0.9995491455122096,0.0300250846095646,0.0428862681479766,-0.999079960766074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.4331949212482815,2.8213788864092133,4.389498649512583,0.9122827104766164,1.916922612182061,5.271048939393843,32,8.039341244538784
2022-12-01,1,1,-0.7086218770880606,0.7055884319574646,-0.8833077337310582,0.4687936086711315,-0.9251060158274236,0.3797089141433353,-0.9999907982106396,-0.0042899293756129,-0.7025420014745963,-0.7116422810401785,0.6964104089509415,0.7176437433049788,0.9995491455122096,0.0300250846095646,0.0428862681479766,-0.999079960766074,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.919991175077323,2.833213344056216,4.366912996863833,0.8796267475025636,1.88706964903238,5.268012786283181,46,8.182142743574168
2022-12-01,1,1,-0.7086218770880606,0.7055884319574646,-0.8833077337310582,0.4687936086711315,-0.9251060158274236,0.3797089141433353,-0.9999907982106396,-0.0042899293756129,-0.7025420014745963,-0.7116422810401785,0.6964104089509415,0.7176437433049788,0.9995491455122096,0.0300250846095646,0.0428862681479766,-0.999079960766074,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.239886867512759,2.7212954278522306,4.642465970731788,0.7466879474879751,1.7227665977411035,4.984701912069752,1,8.307289110256532
2022-12-01,1,1,-0.7086218770880606,0.7055884319574646,-0.8833077337310582,0.4687936086711315,-0.9251060158274236,0.3797089141433353,-0.9999907982106396,-0.0042899293756129,-0.7025420014745963,-0.7116422810401785,0.6964104089509415,0.7176437433049788,0.9995491455122096,0.0300250846095646,0.0428862681479766,-0.999079960766074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.996364153861897,2.760009940032921,4.007333185232471,0.85015092936961,1.7578579175523736,5.065502195537096,55,8.413901645075658
2022-12-01,1,1,-0.7086218770880606,0.7055884319574646,-0.8833077337310582,0.4687936086711315,-0.9251060158274236,0.3797089141433353,-0.9999907982106396,-0.0042899293756129,-0.7025420014745963,-0.7116422810401785,0.6964104089509415,0.7176437433049788,0.9995491455122096,0.0300250846095646,0.0428862681479766,-0.999079960766074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.364371699435161,2.8678989020441064,4.070734696582967,0.8628899551470398,1.88706964903238,5.134503481309822,29,8.467834865873696
2022-12-01,1,1,-0.7086218770880606,0.7055884319574646,-0.8833077337310582,0.4687936086711315,-0.9251060158274236,0.3797089141433353,-0.9999907982106396,-0.0042899293756129,-0.7025420014745963,-0.7116422810401785,0.6964104089509415,0.7176437433049788,0.9995491455122096,0.0300250846095646,0.0428862681479766,-0.999079960766074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.361823927356363,2.785011242238338,4.497584975308154,1.0508216248317612,1.9459101490553128,4.844659415838387,59,8.423409845407734
2022-12-01,1,1,-0.7086218770880606,0.7055884319574646,-0.8833077337310582,0.4687936086711315,-0.9251060158274236,0.3797089141433353,-0.9999907982106396,-0.0042899293756129,-0.7025420014745963,-0.7116422810401785,0.6964104089509415,0.7176437433049788,0.9995491455122096,0.0300250846095646,0.0428862681479766,-0.999079960766074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.14946386144318,2.681021528714291,4.000033882750859,0.9360933591703348,1.4350845252893227,4.971825163309164,27,8.351308604442162
2022-12-01,1,1,-0.7086218770880606,0.7055884319574646,-0.8833077337310582,0.4687936086711315,-0.9251060158274236,0.3797089141433353,-0.9999907982106396,-0.0042899293756129,-0.7025420014745963,-0.7116422810401785,0.6964104089509415,0.7176437433049788,0.9995491455122096,0.0300250846095646,0.0428862681479766,-0.999079960766074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.130354999745133,2.734367509419584,4.757032535297338,0.7793248768009977,1.7227665977411035,4.964940334834126,1,8.308344480288774
2022-12-01,1,1,-0.7086218770880606,0.7055884319574646,-0.8833077337310582,0.4687936086711315,-0.9251060158274236,0.3797089141433353,-0.9999907982106396,-0.0042899293756129,-0.7025420014745963,-0.7116422810401785,0.6964104089509415,0.7176437433049788,0.9995491455122096,0.0300250846095646,0.0428862681479766,-0.999079960766074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.186619838331271,2.8094026953624978,3.683866912290392,0.8109302162163288,1.3862943611198906,5.120684799240213,16,8.296848220420467
2022-12-01,1,1,-0.7086218770880606,0.7055884319574646,-0.8833077337310582,0.4687936086711315,-0.9251060158274236,0.3797089141433353,-0.9999907982106396,-0.0042899293756129,-0.7025420014745963,-0.7116422810401785,0.6964104089509415,0.7176437433049788,0.9995491455122096,0.0300250846095646,0.0428862681479766,-0.999079960766074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.198704577546343,2.954910279033736,3.478158422798284,0.8878912573524571,1.5260563034950492,5.069218618195153,16,8.116775324529586
2022-12-01,1,1,-0.7086218770880606,0.7055884319574646,-0.8833077337310582,0.4687936086711315,-0.9251060158274236,0.3797089141433353,-0.9999907982106396,-0.0042899293756129,-0.7025420014745963,-0.7116422810401785,0.6964104089509415,0.7176437433049788,0.9995491455122096,0.0300250846095646,0.0428862681479766,-0.999079960766074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.320151230955794,2.8903717578961645,3.4404180948154366,0.9282193027394288,1.1631508098056809,4.984222870144423,56,8.393580445974644
2022-12-01,1,1,-0.7086218770880606,0.7055884319574646,-0.8833077337310582,0.4687936086711315,-0.9251060158274236,0.3797089141433353,-0.9999907982106396,-0.0042899293756129,-0.7025420014745963,-0.7116422810401785,0.6964104089509415,0.7176437433049788,0.9995491455122096,0.0300250846095646,0.0428862681479766,-0.999079960766074,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.259859000699674,2.856470206220483,4.007333185232471,0.8754687373538999,1.5686159179138452,5.025917917627413,37,7.710321727310623
2022-12-01,1,1,-0.7086218770880606,0.7055884319574646,-0.8833077337310582,0.4687936086711315,-0.9251060158274236,0.3797089141433353,-0.9999907982106396,-0.0042899293756129,-0.7025420014745963,-0.7116422810401785,0.6964104089509415,0.7176437433049788,0.9995491455122096,0.0300250846095646,0.0428862681479766,-0.999079960766074,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.155753190350744,2.760009940032921,4.039536325727106,0.8960880245566357,1.6863989535702288,5.120625078137745,55,7.986892486704904
2022-12-01,1,1,-0.7086218770880606,0.7055884319574646,-0.8833077337310582,0.4687936086711315,-0.9251060158274236,0.3797089141433353,-0.9999907982106396,-0.0042899293756129,-0.7025420014745963,-0.7116422810401785,0.6964104089509415,0.7176437433049788,0.9995491455122096,0.0300250846095646,0.0428862681479766,-0.999079960766074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.237000862623624,2.8449093838194077,3.8628327612373754,0.9360933591703348,1.5686159179138452,5.036497953621983,37,7.897783342902883
2022-12-01,1,1,-0.7086218770880606,0.7055884319574646,-0.8833077337310582,0.4687936086711315,-0.9251060158274236,0.3797089141433353,-0.9999907982106396,-0.0042899293756129,-0.7025420014745963,-0.7116422810401785,0.6964104089509415,0.7176437433049788,0.9995491455122096,0.0300250846095646,0.0428862681479766,-0.999079960766074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.192680462942962,2.747270914255491,3.828641396489095,0.7466879474879751,1.33500106673234,4.928557183060649,27,7.955074273262696
2022-12-01,1,1,-0.7086218770880606,0.7055884319574646,-0.8833077337310582,0.4687936086711315,-0.9251060158274236,0.3797089141433353,-0.9999907982106396,-0.0042899293756129,-0.7025420014745963,-0.7116422810401785,0.6964104089509415,0.7176437433049788,0.9995491455122096,0.0300250846095646,0.0428862681479766,-0.999079960766074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.268297869345539,2.9652730660692823,3.845883202923601,0.7419373447293773,1.33500106673234,5.088151736524084,0,8.034300453336302
2022-12-01,1,1,-0.7086218770880606,0.7055884319574646,-0.8833077337310582,0.4687936086711315,-0.9251060158274236,0.3797089141433353,-0.9999907982106396,-0.0042899293756129,-0.7025420014745963,-0.7116422810401785,0.6964104089509415,0.7176437433049788,0.9995491455122096,0.0300250846095646,0.0428862681479766,-0.999079960766074,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.248495242049359,2.87919845729804,4.158883083359672,0.8153648132841944,1.6094379124341005,5.193401196598477,2,7.986460734924869
2022-12-01,1,1,-0.7086218770880606,0.7055884319574646,-0.8833077337310582,0.4687936086711315,-0.9251060158274236,0.3797089141433353,-0.9999907982106396,-0.0042899293756129,-0.7025420014745963,-0.7116422810401785,0.6964104089509415,0.7176437433049788,0.9995491455122096,0.0300250846095646,0.0428862681479766,-0.999079960766074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.970291913552122,2.856470206220483,3.49650756146648,0.959350221334602,1.7227665977411035,4.910888620925971,8,7.977055468308372
2022-12-01,1,1,-0.7086218770880606,0.7055884319574646,-0.8833077337310582,0.4687936086711315,-0.9251060158274236,0.3797089141433353,-0.9999907982106396,-0.0042899293756129,-0.7025420014745963,-0.7116422810401785,0.6964104089509415,0.7176437433049788,0.9995491455122096,0.0300250846095646,0.0428862681479766,-0.999079960766074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.183575695950044,2.760009940032921,3.8877303128591016,0.6575200029167941,1.5686159179138452,5.055990995817053,42,8.178290804369956
2022-12-01,1,1,-0.7086218770880606,0.7055884319574646,-0.8833077337310582,0.4687936086711315,-0.9251060158274236,0.3797089141433353,-0.9999907982106396,-0.0042899293756129,-0.7025420014745963,-0.7116422810401785,0.6964104089509415,0.7176437433049788,0.9995491455122096,0.0300250846095646,0.0428862681479766,-0.999079960766074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.110873864173311,2.5952547069568657,4.325456283185488,0.8153648132841944,1.6094379124341005,4.881209746655798,14,7.783803015350419
